prefix,path,method,tags,summary,description,operation_id,path_params,required_query_params,optional_query_params,request_body_content_types,request_body_schema,success_codes,success_response_schema,notes
token,/token/session/:create,PUT,token/session,Create session token.,Legacy endpoint using query parameters. Please use POST :create to create session tokens.,TokenSessionCreate_create,,consumerToken (Token of the API consumer); employeeToken (The employee's token); expirationDate (Expiration date for the combined token),,,,200,200:application/json:ResponseWrapperSessionToken,
token,/token/session/>whoAmI,GET,token/session,Find information about the current user.,,TokenSessionWhoAmI_whoAmI,,,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperLoggedInUserInfo,
token,/token/session/{token},DELETE,token/session,Delete session token.,,TokenSession_delete,token (The login token string to delete),,,,,204,204:application/json,
transportType,/transportType,GET,transportType,[BETA] Search transport type by supplier.,,TransportType_search,,supplier (Transport type supplier),count (Number of elements to return); fields (Fields filter pattern); from (From index); sorting (Sorting pattern),,,200,200:application/json:ListResponseTransportType,BETA
transportType,/transportType/{id},GET,transportType,[BETA] Find transport type by ID.,,TransportType_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTransportType,BETA
travelExpense,/travelExpense,GET,travelExpense,Find travel expenses corresponding with sent data.,,TravelExpense_search,,,employeeId (Equals); departmentId (Equals); projectId (Equals); projectManagerId (Equals); departureDateFrom (From and including); returnDateTo (To and excluding); state (category); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseTravelExpense,
travelExpense,/travelExpense,POST,travelExpense,Create travel expense.,,TravelExpense_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:TravelExpense,201,201:application/json:ResponseWrapperTravelExpense,
travelExpense,/travelExpense/:approve,PUT,travelExpense,Approve travel expenses.,,TravelExpenseApprove_approve,,,id (ID of the elements); overrideApprovalFlow (Override approval flow),,,200,200:application/json:ListResponseTravelExpense,
travelExpense,/travelExpense/:copy,PUT,travelExpense,Copy travel expense.,,TravelExpenseCopy_copy,,id (Element ID),,,,200,200:application/json:ResponseWrapperTravelExpense,
travelExpense,/travelExpense/:createVouchers,PUT,travelExpense,Create vouchers,,TravelExpenseCreateVouchers_createVouchers,,date (yyyy-MM-dd. Defaults to today.),id (ID of the elements),,,200,200:application/json:ListResponseTravelExpense,
travelExpense,/travelExpense/:deliver,PUT,travelExpense,Deliver travel expenses.,,TravelExpenseDeliver_deliver,,,id (ID of the elements),,,200,200:application/json:ListResponseTravelExpense,
travelExpense,/travelExpense/:unapprove,PUT,travelExpense,Unapprove travel expenses.,,TravelExpenseUnapprove_unapprove,,,id (ID of the elements),,,200,200:application/json:ListResponseTravelExpense,
travelExpense,/travelExpense/:undeliver,PUT,travelExpense,Undeliver travel expenses.,,TravelExpenseUndeliver_undeliver,,,id (ID of the elements),application/json,application/json:TravelExpense,200,200:application/json:ListResponseTravelExpense,
travelExpense,/travelExpense/accommodationAllowance,GET,travelExpense/accommodationAllowance,Find accommodation allowances corresponding with sent data.,,TravelExpenseAccommodationAllowance_search,,,travelExpenseId (Equals); rateTypeId (Equals); rateCategoryId (Equals); rateFrom (From and including); rateTo (To and excluding); countFrom (From and including); countTo (To and excluding); amountFrom (From and including); amountTo (To and excluding); location (Containing); address (Containing); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseAccommodationAllowance,
travelExpense,/travelExpense/accommodationAllowance,POST,travelExpense/accommodationAllowance,Create accommodation allowance.,,TravelExpenseAccommodationAllowance_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:AccommodationAllowance,201,201:application/json:ResponseWrapperAccommodationAllowance,
travelExpense,/travelExpense/accommodationAllowance/{id},DELETE,travelExpense/accommodationAllowance,Delete accommodation allowance.,,TravelExpenseAccommodationAllowance_delete,id (Element ID),,,,,204,204:application/json,
travelExpense,/travelExpense/accommodationAllowance/{id},GET,travelExpense/accommodationAllowance,Get travel accommodation allowance by ID.,,TravelExpenseAccommodationAllowance_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperAccommodationAllowance,
travelExpense,/travelExpense/accommodationAllowance/{id},PUT,travelExpense/accommodationAllowance,Update accommodation allowance.,,TravelExpenseAccommodationAllowance_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:AccommodationAllowance,200,200:application/json:ResponseWrapperAccommodationAllowance,
travelExpense,/travelExpense/cost,GET,travelExpense/cost,Find costs corresponding with sent data.,,TravelExpenseCost_search,,,travelExpenseId (Equals); vatTypeId (Equals); currencyId (Equals); rateFrom (From and including); rateTo (To and excluding); countFrom (From and including); countTo (To and excluding); amountFrom (From and including); amountTo (To and excluding); location (Containing); address (Containing); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseCost,
travelExpense,/travelExpense/cost,POST,travelExpense/cost,Create cost.,,TravelExpenseCost_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:Cost,201,201:application/json:ResponseWrapperCost,
travelExpense,/travelExpense/cost/list,PUT,travelExpense/cost,Update costs.,,TravelExpenseCostList_putList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[Cost],200,200:application/json:ListResponseCost,
travelExpense,/travelExpense/cost/{id},DELETE,travelExpense/cost,Delete cost.,,TravelExpenseCost_delete,id (Element ID),,,,,204,204:application/json,
travelExpense,/travelExpense/cost/{id},GET,travelExpense/cost,Get cost by ID.,,TravelExpenseCost_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperCost,
travelExpense,/travelExpense/cost/{id},PUT,travelExpense/cost,Update cost.,,TravelExpenseCost_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:Cost,200,200:application/json:ResponseWrapperCost,
travelExpense,/travelExpense/costCategory,GET,travelExpense/costCategory,Find cost category corresponding with sent data.,,TravelExpenseCostCategory_search,,,id (List of IDs); description (Containing); isInactive (Equals); showOnEmployeeExpenses (Equals); query (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseTravelCostCategory,
travelExpense,/travelExpense/costCategory/{id},GET,travelExpense/costCategory,Get cost category by ID.,,TravelExpenseCostCategory_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperTravelCostCategory,
travelExpense,/travelExpense/costParticipant,POST,travelExpense/costParticipant,Create participant on cost.,,TravelExpenseCostParticipant_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:CostParticipant,201,201:application/json:ResponseWrapperCostParticipant,
travelExpense,/travelExpense/costParticipant/createCostParticipantAdvanced,POST,travelExpense/costParticipant,Create participant on cost using explicit parameters,,TravelExpenseCostParticipantCreateCostParticipantAdvanced_createCostParticipantAdvanced,,costId (ID of cost); employeeId (ID of the employee if it is participant. 0 is allowed if the participant is not an employee),displayName (The name of the participant),,,201,201:application/json:ResponseWrapperCostParticipant,
travelExpense,/travelExpense/costParticipant/list,DELETE,travelExpense/costParticipant,Delete cost participants.,,TravelExpenseCostParticipantList_deleteList,,,,application/json,application/json:array[CostParticipant],204,204:application/json,
travelExpense,/travelExpense/costParticipant/list,POST,travelExpense/costParticipant,Create participants on cost.,,TravelExpenseCostParticipantList_postList,,,,application/json; charset=utf-8,application/json; charset=utf-8:array[CostParticipant],201,201:application/json:ListResponseCostParticipant,
travelExpense,/travelExpense/costParticipant/{costId}/costParticipants,GET,travelExpense/costParticipant,Get cost's participants by costId.,,TravelExpenseCostParticipantCostParticipants_getCostParticipants,costId (ID of cost),,from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseCostParticipant,
travelExpense,/travelExpense/costParticipant/{id},DELETE,travelExpense/costParticipant,Delete cost participant.,,TravelExpenseCostParticipant_delete,id (Element ID),,,,,204,204:application/json,
travelExpense,/travelExpense/costParticipant/{id},GET,travelExpense/costParticipant,Get cost participant by ID.,,TravelExpenseCostParticipant_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperCostParticipant,
travelExpense,/travelExpense/drivingStop,POST,travelExpense/drivingStop,Create mileage allowance driving stop.,,TravelExpenseDrivingStop_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:DrivingStop,201,201:application/json:ResponseWrapperDrivingStop,
travelExpense,/travelExpense/drivingStop/{id},DELETE,travelExpense/drivingStop,Delete mileage allowance stops.,,TravelExpenseDrivingStop_delete,id (Element ID),,,,,204,204:application/json,
travelExpense,/travelExpense/drivingStop/{id},GET,travelExpense/drivingStop,Get driving stop by ID.,,TravelExpenseDrivingStop_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperDrivingStop,
travelExpense,/travelExpense/mileageAllowance,GET,travelExpense/mileageAllowance,Find mileage allowances corresponding with sent data.,,TravelExpenseMileageAllowance_search,,,travelExpenseId (Equals); rateTypeId (Equals); rateCategoryId (Equals); kmFrom (From and including); kmTo (To and excluding); rateFrom (From and including); rateTo (To and excluding); amountFrom (From and including); amountTo (To and excluding); departureLocation (Containing); destination (Containing); dateFrom (From and including); dateTo (To and excluding); isCompanyCar (Equals); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponseMileageAllowance,
travelExpense,/travelExpense/mileageAllowance,POST,travelExpense/mileageAllowance,Create mileage allowance.,,TravelExpenseMileageAllowance_post,,,,application/json; charset=utf-8,application/json; charset=utf-8:MileageAllowance,201,201:application/json:ResponseWrapperMileageAllowance,
travelExpense,/travelExpense/mileageAllowance/{id},DELETE,travelExpense/mileageAllowance,Delete mileage allowance.,,TravelExpenseMileageAllowance_delete,id (Element ID),,,,,204,204:application/json,
travelExpense,/travelExpense/mileageAllowance/{id},GET,travelExpense/mileageAllowance,Get mileage allowance by ID.,,TravelExpenseMileageAllowance_get,id (Element ID),,fields (Fields filter pattern),,,200,200:application/json:ResponseWrapperMileageAllowance,
travelExpense,/travelExpense/mileageAllowance/{id},PUT,travelExpense/mileageAllowance,Update mileage allowance.,,TravelExpenseMileageAllowance_put,id (Element ID),,,application/json; charset=utf-8,application/json; charset=utf-8:MileageAllowance,200,200:application/json:ResponseWrapperMileageAllowance,
travelExpense,/travelExpense/passenger,GET,travelExpense/passenger,Find passengers corresponding with sent data.,,TravelExpensePassenger_search,,,mileageAllowance (Equals); name (Containing); from (From index); count (Number of elements to return); sorting (Sorting pattern); fields (Fields filter pattern),,,200,200:application/json:ListResponsePassenger,
